Incident Date,Park Name,"Cause of Death Group 
(Used in the NPS Mortality Dashboard) ",Sex,Activity,age_range_clean,age_min,age_max,age_mid,parkCode,fullName_official,Intent_norm,Cause_norm,Month,Year,NonRecreationVisitors,RecreationVisitors,UnitCode,UnitName
2021-08-01,Obed Wild & Scenic River,Drowning,Male,Vessel Related,25-34,25.0,34.0,29.5,OBED,Obed Wild & Scenic River,unintentional,drowning,8,2021,,,,
2021-08-03,Cape Hatteras National Seashore,Drowning,Male,Vessel Related,15-24,15.0,24.0,19.5,CAHA,Cape Hatteras National Seashore,unintentional,drowning,8,2021,24786.0,427384.0,CAHA,Cape Hatteras NS
2021-08-04,Glen Canyon National Recreation Area,Medical - Unknown,Male,Not Reported,55-64,55.0,64.0,59.5,GLCA,Glen Canyon National Recreation Area,medical,medical - unknown,8,2021,892.0,317898.0,GLCA,Glen Canyon NRA
2021-08-05,Glen Canyon National Recreation Area,Drowning,Male,Swimming,45-54,45.0,54.0,49.5,GLCA,Glen Canyon National Recreation Area,unintentional,drowning,8,2021,892.0,317898.0,GLCA,Glen Canyon NRA
2021-08-05,Grand Canyon National Park,Suicide,Male,Suicide,45-54,45.0,54.0,49.5,GRCA,Grand Canyon National Park,intentional,suicide,8,2021,2058.0,430684.0,GRCA,Grand Canyon NP
2021-08-06,Fire Island National Seashore,Drowning,Male,Swimming,45-54,45.0,54.0,49.5,FIIS,Fire Island National Seashore,unintentional,drowning,8,2021,6231.0,49172.0,FIIS,Fire Island NS
2021-08-08,Lake Mead National Recreation Area,Drowning,Male,Not Reported,45-54,45.0,54.0,49.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,8,2021,26847.0,740202.0,LAKE,Lake Mead NRA
2021-08-08,Big South Fork National River And Recreation Area,Fall,Male,Climbing,25-34,25.0,34.0,29.5,BISO,,unintentional,fall,8,2021,0.0,65676.0,BISO,Big South Fork NRRA
2021-08-08,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,65+,65.0,,,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,8,2021,161855.0,1823739.0,BLRI,Blue Ridge PKWY
2021-08-11,Lake Mead National Recreation Area,Drowning,Female,Wading,15-24,15.0,24.0,19.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,8,2021,26847.0,740202.0,LAKE,Lake Mead NRA
2021-08-13,Anacostia Park,Homicide,Male,Homicide,Unknown,,,,ANAC,Anacostia Park,intentional,homicide,8,2021,,,,
2021-08-13,National Capital Parks-East,Homicide,Male,Homicide,25-34,25.0,34.0,29.5,NACE,National Capital Parks-East,intentional,homicide,8,2021,,,,
2021-08-13,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,55-64,55.0,64.0,59.5,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,8,2021,161855.0,1823739.0,BLRI,Blue Ridge PKWY
2021-08-14,Olympic National Park,Drowning,Male,Swimming,45-54,45.0,54.0,49.5,OLYM,Olympic National Park,unintentional,drowning,8,2021,27340.0,795063.0,OLYM,Olympic NP
2021-08-14,Baltimore-Washington Parkway,Motor Vehicle Crash,Female,Driving,35-44,35.0,44.0,39.5,BAWA,Baltimore-Washington Parkway,unintentional,motor vehicle crash,8,2021,,,,
2021-08-14,Suitland,Motor Vehicle Crash,Male,Driving,25-34,25.0,34.0,29.5,NACE,,unintentional,motor vehicle crash,8,2021,,,,
2021-08-15,Gateway National Recreation Area,Drowning,Male,Swimming,Unknown,,,,GATE,Gateway National Recreation Area,unintentional,drowning,8,2021,65262.0,1143461.0,GATE,Gateway NRA
2021-08-16,Grand Canyon National Park,Fall,Male,Not Reported,55-64,55.0,64.0,59.5,GRCA,Grand Canyon National Park,unintentional,fall,8,2021,2058.0,430684.0,GRCA,Grand Canyon NP
2021-08-17,Natchez Trace Parkway,Medical - During physical activity,Male,Driving,55-64,55.0,64.0,59.5,NATR,Natchez Trace Parkway,medical,medical - during physical activity,8,2021,757226.0,535350.0,NATR,Natchez Trace PKWY
2021-08-17,Natchez Trace Parkway,Motor Vehicle Crash,Male,Driving,55-64,55.0,64.0,59.5,NATR,Natchez Trace Parkway,unintentional,motor vehicle crash,8,2021,757226.0,535350.0,NATR,Natchez Trace PKWY
2021-08-18,Death Valley National Park,Medical - During physical activity,Male,Hiking,55-64,55.0,64.0,59.5,DEVA,Death Valley National Park,medical,medical - during physical activity,8,2021,1744.0,42775.0,DEVA,Death Valley NP
2021-08-20,Cape Cod National Seashore,Undetermined,Male,Not Reported,Unknown,,,,CACO,Cape Cod National Seashore,undetermined,undetermined,8,2021,3214.0,638125.0,CACO,Cape Cod NS
2021-08-22,Death Valley National Park,Medical - During physical activity,Male,Hiking,45-54,45.0,54.0,49.5,DEVA,Death Valley National Park,medical,medical - during physical activity,8,2021,1744.0,42775.0,DEVA,Death Valley NP
2021-08-23,Upper Delaware Scenic & Recreational River,Undetermined,Not Reported,Not Reported,Unknown,,,,UPDE,Upper Delaware Scenic & Recreational River,undetermined,undetermined,8,2021,34741.0,58140.0,UPDE,Upper Delaware S&RR
2021-08-23,Gulf Islands National Seashore,Undetermined,Female,Not Reported,55-64,55.0,64.0,59.5,GUIS,Gulf Islands National Seashore,undetermined,undetermined,8,2021,9410.0,451859.0,GUIS,Gulf Islands NS
2021-08-26,Lake Mead National Recreation Area,Medical - During physical activity,Female,Hiking,35-44,35.0,44.0,39.5,LAKE,Lake Mead National Recreation Area,medical,medical - during physical activity,8,2021,26847.0,740202.0,LAKE,Lake Mead NRA
2021-08-27,Gulf Islands National Seashore,Drowning,Male,Wading,55-64,55.0,64.0,59.5,GUIS,Gulf Islands National Seashore,unintentional,drowning,8,2021,9410.0,451859.0,GUIS,Gulf Islands NS
2021-08-27,Great Smoky Mountains National Park,Drowning,Male,Swimming,Unknown,,,,GRSM,Great Smoky Mountains National Park,unintentional,drowning,8,2021,964000.0,1398161.0,GRSM,Great Smoky Mountains NP
2021-08-28,Grand Canyon National Park,Fall,Male,Hiking,45-54,45.0,54.0,49.5,GRCA,Grand Canyon National Park,unintentional,fall,8,2021,2058.0,430684.0,GRCA,Grand Canyon NP
2021-08-28,Point Reyes National Seashore,Medical - During physical activity,Male,Bicycling,55-64,55.0,64.0,59.5,PORE,Point Reyes National Seashore,medical,medical - during physical activity,8,2021,2149.0,294293.0,PORE,Point Reyes NS
2021-08-28,Great Smoky Mountains National Park,Motor Vehicle Crash,Male,Driving,55-64,55.0,64.0,59.5,GRSM,Great Smoky Mountains National Park,unintentional,motor vehicle crash,8,2021,964000.0,1398161.0,GRSM,Great Smoky Mountains NP
2021-08-30,Glacier National Park,Fall,Female,Hiking,25-34,25.0,34.0,29.5,GLAC,Glacier National Park,unintentional,fall,8,2021,2376.0,670628.0,GLAC,Glacier NP
2021-08-30,Zion National Park,Environmental,Male,Hiking,25-34,25.0,34.0,29.5,ZION,Zion National Park,unintentional,hyperthermia,8,2021,1860.0,466928.0,ZION,Zion NP
2021-08-30,George Washington Memorial Parkway,Suicide,Female,Suicide,25-34,25.0,34.0,29.5,GWMP,George Washington Memorial Parkway,intentional,suicide,8,2021,2549786.0,1034920.0,GWMP,George Washington MEM PKWY
2021-08-31,Yellowstone National Park,Medical - During physical activity,Female,Hiking,65+,65.0,,,YELL,Yellowstone National Park,medical,medical - during physical activity,8,2021,180479.0,921844.0,YELL,Yellowstone NP
2021-09-01,Horseshoe Bend National Military Park,Fall,Male,Not Reported,65+,65.0,,,HOBE,Horseshoe Bend National Military Park,unintentional,fall,9,2021,0.0,6252.0,HOBE,Horseshoe Bend NMP
2021-09-02,Lake Mead National Recreation Area,Suicide,Male,Suicide,35-44,35.0,44.0,39.5,LAKE,Lake Mead National Recreation Area,intentional,suicide,9,2021,26059.0,718491.0,LAKE,Lake Mead NRA
2021-09-08,George Washington Memorial Parkway,Undetermined,Male,Not Reported,15-24,15.0,24.0,19.5,GWMP,George Washington Memorial Parkway,undetermined,undetermined,9,2021,2511595.0,607270.0,GWMP,George Washington MEM PKWY
2021-09-09,Gauley River National Recreation Area,Drowning,Male,Vessel Related,35-44,35.0,44.0,39.5,GARI,Gauley River National Recreation Area,unintentional,drowning,9,2021,0.0,49885.0,GARI,Gauley River NRA
2021-09-09,Shenandoah National Park,Suicide,Female,Suicide,15-24,15.0,24.0,19.5,SHEN,Shenandoah National Park,intentional,suicide,9,2021,1260.0,161016.0,SHEN,Shenandoah NP
2021-09-09,Shenandoah National Park,Suicide,Male,Suicide,15-24,15.0,24.0,19.5,SHEN,Shenandoah National Park,intentional,suicide,9,2021,1260.0,161016.0,SHEN,Shenandoah NP
2021-09-10,Yosemite National Park,Fall,Male,Climbing,Unknown,,,,YOSE,Yosemite National Park,unintentional,fall,9,2021,14136.0,356030.0,YOSE,Yosemite NP
2021-09-12,Suitland,Motor Vehicle Crash,Male,Driving,25-34,25.0,34.0,29.5,NACE,,unintentional,motor vehicle crash,9,2021,,,,
2021-09-12,Natchez Trace Parkway,Motor Vehicle Crash,Male,Driving,25-34,25.0,34.0,29.5,NATR,Natchez Trace Parkway,unintentional,motor vehicle crash,9,2021,670549.0,570815.0,NATR,Natchez Trace PKWY
2021-09-13,Acadia National Park,Suicide,Female,Suicide,25-34,25.0,34.0,29.5,ACAD,Acadia National Park,intentional,suicide,9,2021,7500.0,667301.0,ACAD,Acadia NP
2021-09-14,Gulf Islands National Seashore,Drowning,Male,Swimming,45-54,45.0,54.0,49.5,GUIS,Gulf Islands National Seashore,unintentional,drowning,9,2021,8522.0,377143.0,GUIS,Gulf Islands NS
2021-09-15,Organ Pipe Cactus National Monument,Medical - Unknown,Male,Not Reported,25-34,25.0,34.0,29.5,ORPI,Organ Pipe Cactus National Monument,medical,medical - unknown,9,2021,13498.0,7880.0,ORPI,Organ Pipe Cactus NM
2021-09-16,Pictured Rocks National Lakeshore,Drowning,Female,Vessel Related,65+,65.0,,,PIRO,Pictured Rocks National Lakeshore,unintentional,drowning,9,2021,542.0,187849.0,PIRO,Pictured Rocks NL
2021-09-16,Pictured Rocks National Lakeshore,Drowning,Male,Vessel Related,65+,65.0,,,PIRO,Pictured Rocks National Lakeshore,unintentional,drowning,9,2021,542.0,187849.0,PIRO,Pictured Rocks NL
2021-09-16,Suitland,Motor Vehicle Crash,Male,Driving,35-44,35.0,44.0,39.5,NACE,,unintentional,motor vehicle crash,9,2021,,,,
2021-09-16,Olympic National Park,Undetermined,Male,Not Reported,Unknown,,,,OLYM,Olympic National Park,undetermined,undetermined,9,2021,41953.0,334522.0,OLYM,Olympic NP
2021-09-16,Yellowstone National Park,Undetermined,Male,Not Reported,65+,65.0,,,YELL,Yellowstone National Park,undetermined,undetermined,9,2021,154422.0,882078.0,YELL,Yellowstone NP
2021-09-18,Great Smoky Mountains National Park,Undetermined,Male,Not Reported,65+,65.0,,,GRSM,Great Smoky Mountains National Park,undetermined,undetermined,9,2021,994000.0,1355599.0,GRSM,Great Smoky Mountains NP
2021-09-19,Canyonlands National Park,Fall,Male,Climbing,35-44,35.0,44.0,39.5,CANY,Canyonlands National Park,unintentional,fall,9,2021,0.0,100238.0,CANY,Canyonlands NP
2021-09-19,Lake Meredith National Recreation Area,Suicide,Female,Suicide,Unknown,,,,LAMR,Lake Meredith National Recreation Area,intentional,suicide,9,2021,0.0,143086.0,LAMR,Lake Meredith NRA
2021-09-20,Grand Teton National Park,Medical - During physical activity,Female,Hiking,45-54,45.0,54.0,49.5,GRTE,Grand Teton National Park,medical,medical - during physical activity,9,2021,149345.0,579888.0,GRTE,Grand Teton NP
2021-09-20,El Malpais National Monument,Motor Vehicle Crash,Male,Driving,55-64,55.0,64.0,59.5,ELMA,El Malpais National Monument,unintentional,motor vehicle crash,9,2021,60.0,14716.0,ELMA,El Malpais NM
2021-09-21,Yellowstone National Park,Medical - Not during physical activity,Male,Not Reported,35-44,35.0,44.0,39.5,YELL,Yellowstone National Park,medical,medical - not during physical activity,9,2021,154422.0,882078.0,YELL,Yellowstone NP
2021-09-23,Grand Canyon National Park,Medical - During physical activity,Male,Hiking,65+,65.0,,,GRCA,Grand Canyon National Park,medical,medical - during physical activity,9,2021,2532.0,399321.0,GRCA,Grand Canyon NP
2021-09-25,Buffalo National River,Fall,Not Reported,Rock Scrambling,15-24,15.0,24.0,19.5,BUFF,Buffalo National River,unintentional,fall,9,2021,0.0,98040.0,BUFF,Buffalo NR
2021-09-25,Buffalo National River,Fall,Male,Hiking,15-24,15.0,24.0,19.5,BUFF,Buffalo National River,unintentional,fall,9,2021,0.0,98040.0,BUFF,Buffalo NR
2021-09-29,Saguaro National Park,Undetermined,Female,Not Reported,15-24,15.0,24.0,19.5,SAGU,Saguaro National Park,undetermined,undetermined,9,2021,174463.0,39172.0,SAGU,Saguaro NP
2021-09-30,Natchez Trace Parkway,Motor Vehicle Crash,Male,Driving,45-54,45.0,54.0,49.5,NATR,Natchez Trace Parkway,unintentional,motor vehicle crash,9,2021,670549.0,570815.0,NATR,Natchez Trace PKWY
2021-10-01,Cape Hatteras National Seashore,Drowning,Male,Swimming,55-64,55.0,64.0,59.5,CAHA,Cape Hatteras National Seashore,unintentional,drowning,10,2021,11109.0,274997.0,CAHA,Cape Hatteras NS
2021-10-03,Ozark National Scenic Riverways,Motor Vehicle Crash,Female,Driving,55-64,55.0,64.0,59.5,OZAR,Ozark National Scenic Riverways,unintentional,motor vehicle crash,10,2021,0.0,79408.0,OZAR,Ozark NSR
2021-10-03,Minute Man National Historical Park,Suicide,Male,Suicide,25-34,25.0,34.0,29.5,MIMA,Minute Man National Historical Park,intentional,suicide,10,2021,0.0,118292.0,MIMA,Minute Man NHP
2021-10-03,Ozark National Scenic Riverways,Suicide,Male,Suicide,45-54,45.0,54.0,49.5,OZAR,Ozark National Scenic Riverways,intentional,suicide,10,2021,0.0,79408.0,OZAR,Ozark NSR
2021-10-04,Cape Lookout National Seashore,Other Transportation,Female,Vessel Related,25-34,25.0,34.0,29.5,CALO,Cape Lookout National Seashore,unintentional,vessel incident,10,2021,180.0,51489.0,CALO,Cape Lookout NS
2021-10-09,Blue Ridge Parkway,Homicide,Male,Homicide,25-34,25.0,34.0,29.5,BLRI,Blue Ridge Parkway,intentional,homicide,10,2021,161855.0,2238812.0,BLRI,Blue Ridge PKWY
2021-10-09,Gauley River National Recreation Area,Motor Vehicle Crash,Male,Driving,65+,65.0,,,GARI,Gauley River National Recreation Area,unintentional,motor vehicle crash,10,2021,0.0,20958.0,GARI,Gauley River NRA
2021-10-12,Lake Mead National Recreation Area,Undetermined,Male,Not Reported,55-64,55.0,64.0,59.5,LAKE,Lake Mead National Recreation Area,undetermined,undetermined,10,2021,23410.0,645455.0,LAKE,Lake Mead NRA
2021-10-12,Lake Mead National Recreation Area,Undetermined,Female,Not Reported,45-54,45.0,54.0,49.5,LAKE,Lake Mead National Recreation Area,undetermined,undetermined,10,2021,23410.0,645455.0,LAKE,Lake Mead NRA
2021-10-14,Chickamauga & Chattanooga National Military Park,Suicide,Male,Suicide,45-54,45.0,54.0,49.5,CHCH,Chickamauga & Chattanooga National Military Park,intentional,suicide,10,2021,169963.0,75624.0,CHCH,Chickamauga & Chattanooga NMP
2021-10-15,Great Smoky Mountains National Park,Medical - Not during physical activity,Female,Sleeping,55-64,55.0,64.0,59.5,GRSM,Great Smoky Mountains National Park,medical,medical - not during physical activity,10,2021,1239000.0,1633547.0,GRSM,Great Smoky Mountains NP
2021-10-18,Lake Mead National Recreation Area,Suicide,Male,Suicide,65+,65.0,,,LAKE,Lake Mead National Recreation Area,intentional,suicide,10,2021,23410.0,645455.0,LAKE,Lake Mead NRA
2021-10-20,Little River Canyon National Preserve,Homicide,Female,Homicide,35-44,35.0,44.0,39.5,LIRI,Little River Canyon National Preserve,intentional,homicide,10,2021,0.0,68769.0,LIRI,Little River Canyon NPRES
2021-10-20,George Washington Memorial Parkway,Motor Vehicle Crash,Male,Driving,65+,65.0,,,GWMP,George Washington Memorial Parkway,unintentional,motor vehicle crash,10,2021,2676809.0,607270.0,GWMP,George Washington MEM PKWY
2021-10-20,Lake Mead National Recreation Area,Suicide,Male,Suicide,65+,65.0,,,LAKE,Lake Mead National Recreation Area,intentional,suicide,10,2021,23410.0,645455.0,LAKE,Lake Mead NRA
2021-10-21,Grand Teton National Park,Suicide,Male,Suicide,25-34,25.0,34.0,29.5,GRTE,Grand Teton National Park,intentional,suicide,10,2021,116239.0,247945.0,GRTE,Grand Teton NP
2021-10-21,Anacostia Park,Undetermined,Female,Not Reported,65+,65.0,,,ANAC,Anacostia Park,undetermined,undetermined,10,2021,,,,
2021-10-22,George Washington Memorial Parkway,Motor Vehicle Crash,Male,Driving,55-64,55.0,64.0,59.5,GWMP,George Washington Memorial Parkway,unintentional,motor vehicle crash,10,2021,2676809.0,607270.0,GWMP,George Washington MEM PKWY
2021-10-22,Death Valley National Park,Motor Vehicle Crash,Male,Driving,25-34,25.0,34.0,29.5,DEVA,Death Valley National Park,unintentional,motor vehicle crash,10,2021,4409.0,108985.0,DEVA,Death Valley NP
2021-10-25,National Capital Parks-East,Medical - Unknown,Male,Not Reported,65+,65.0,,,NACE,National Capital Parks-East,medical,medical - unknown,10,2021,,,,
2021-10-25,Gulf Islands National Seashore,Suicide,Male,Suicide,25-34,25.0,34.0,29.5,GUIS,Gulf Islands National Seashore,intentional,suicide,10,2021,10404.0,355026.0,GUIS,Gulf Islands NS
2021-10-25,Fort Dupont Park,Undetermined,Not Reported,Not Reported,Unknown,,,,FODU,Fort Dupont Park,undetermined,undetermined,10,2021,,,,
2021-10-26,Redwood National And State Parks,Motor Vehicle Crash,Not Reported,Driving,25-34,25.0,34.0,29.5,REDW,,unintentional,motor vehicle crash,10,2021,902.0,38708.0,REDW,Redwood NP
2021-10-29,Lowell National Historical Park,Poisoning,Female,Other,Unknown,,,,LOWE,Lowell National Historical Park,unintentional,poisoning - drugs,10,2021,0.0,4874.0,LOWE,Lowell NHP
2021-10-30,Shenandoah National Park,Suicide,Female,Suicide,55-64,55.0,64.0,59.5,SHEN,Shenandoah National Park,intentional,suicide,10,2021,1414.0,295326.0,SHEN,Shenandoah NP
2021-11-08,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,25-34,25.0,34.0,29.5,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,11,2021,161855.0,1294956.0,BLRI,Blue Ridge PKWY
2021-11-08,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,25-34,25.0,34.0,29.5,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,11,2021,161855.0,1294956.0,BLRI,Blue Ridge PKWY
2021-11-08,Lincoln Memorial,Suicide,Not Reported,Suicide,Unknown,,,,LINC,Lincoln Memorial,intentional,suicide,11,2021,0.0,469984.0,LINC,Lincoln MEM
2021-11-08,National Mall & Memorial Parks,Suicide,Male,Suicide,25-34,25.0,34.0,29.5,NAMA,,intentional,suicide,11,2021,,,,
2021-11-15,Black Canyon Of The Gunnison National Park,Suicide,Male,Suicide,45-54,45.0,54.0,49.5,BLCA,Black Canyon Of The Gunnison National Park,intentional,suicide,11,2021,0.0,12356.0,BLCA,Black Canyon of the Gunnison NP
2021-11-17,Great Smoky Mountains National Park,Motor Vehicle Crash,Female,Driving,15-24,15.0,24.0,19.5,GRSM,Great Smoky Mountains National Park,unintentional,motor vehicle crash,11,2021,996000.0,1155227.0,GRSM,Great Smoky Mountains NP
2021-11-22,Virgin Islands National Park,Motor Vehicle Crash,Male,Driving,25-34,25.0,34.0,29.5,VIIS,Virgin Islands National Park,unintentional,motor vehicle crash,11,2021,18516.0,23280.0,VIIS,Virgin Islands NP
2021-11-22,Blue Ridge Parkway,Suicide,Male,Suicide,25-34,25.0,34.0,29.5,BLRI,Blue Ridge Parkway,intentional,suicide,11,2021,161855.0,1294956.0,BLRI,Blue Ridge PKWY
2021-11-24,Baltimore-Washington Parkway,Homicide,Female,Homicide,65+,65.0,,,BAWA,Baltimore-Washington Parkway,intentional,homicide,11,2021,,,,
2021-11-27,Zion National Park,Environmental,Male,Canyoneering,25-34,25.0,34.0,29.5,ZION,Zion National Park,unintentional,hypothermia,11,2021,1800.0,308560.0,ZION,Zion NP
2021-11-27,George Washington Memorial Parkway,Motor Vehicle Crash,Female,Walking,55-64,55.0,64.0,59.5,GWMP,George Washington Memorial Parkway,unintentional,motor vehicle crash,11,2021,2722654.0,529180.0,GWMP,George Washington MEM PKWY
2021-11-28,Grand Canyon National Park,Fall,Male,Undetermined,25-34,25.0,34.0,29.5,GRCA,Grand Canyon National Park,unintentional,fall,11,2021,1442.0,346971.0,GRCA,Grand Canyon NP
2021-11-29,Lake Mead National Recreation Area,Medical - Not during physical activity,Male,Sleeping,65+,65.0,,,LAKE,Lake Mead National Recreation Area,medical,medical - not during physical activity,11,2021,18915.0,521522.0,LAKE,Lake Mead NRA
